REF_DATE,GEO,Age group,Sex,BMI,Number_of_Persons
2015,Alberta,65 years and over,Females,Normal Weight,53200
2015,Alberta,65 years and over,Females,Overweight,119800
2015,Alberta,65 years and over,Females,Obese,102300
2015,Alberta,65 years and over,Females,Obese Class I,45300
2015,Alberta,65 to 74 years,Both sexes,Total Population,359000
2015,Alberta,65 to 74 years,Both sexes,Normal Weight,52300
2015,Alberta,65 to 74 years,Both sexes,Overweight,148700
2015,Alberta,65 to 74 years,Both sexes,Obese,153400
2015,Alberta,65 to 74 years,Both sexes,Obese Class I,60700
2015,Alberta,65 to 74 years,Males,Total Population,179400
2015,Alberta,65 to 74 years,Males,Overweight,80900
2015,Alberta,65 to 74 years,Males,Obese,79300
2015,Alberta,65 to 74 years,Males,Obese Class I,38900
2015,Alberta,65 to 74 years,Females,Total Population,179600
2015,Alberta,65 to 74 years,Females,Overweight,67800
2015,Alberta,65 to 74 years,Females,Obese,74200
2015,Alberta,75 years and over,Both sexes,Total Population,188700
2015,Alberta,75 years and over,Both sexes,Normal Weight,49700
2015,Alberta,75 years and over,Both sexes,Overweight,94000
2015,Alberta,75 years and over,Both sexes,Obese,43800
2015,Alberta,75 years and over,Both sexes,Obese Class I,38600
2015,Alberta,75 years and over,Males,Total Population,87800
2015,Alberta,75 years and over,Males,Normal Weight,29600
2015,Alberta,75 years and over,Males,Overweight,42100
2015,Alberta,75 years and over,Females,Total Population,100900
2015,Alberta,75 years and over,Females,Overweight,51900
2015,Alberta,75 years and over,Females,Obese,28100
2015,Alberta,75 years and over,Females,Obese Class I,23500
2015,British Columbia,"Total, 18 years and over",Both sexes,Total Population,3669800
2015,British Columbia,"Total, 18 years and over",Both sexes,Underweight,146000
2015,British Columbia,"Total, 18 years and over",Both sexes,Normal Weight,1356700
2015,British Columbia,"Total, 18 years and over",Both sexes,Overweight,1381100
2015,British Columbia,"Total, 18 years and over",Both sexes,Obese,786000
2015,British Columbia,"Total, 18 years and over",Both sexes,Obese Class I,545700
2015,British Columbia,"Total, 18 years and over",Both sexes,Obese Class II,148100
2015,British Columbia,"Total, 18 years and over",Both sexes,Obese Class III,92100
2015,British Columbia,"Total, 18 years and over",Males,Total Population,1828800
2015,British Columbia,"Total, 18 years and over",Males,Normal Weight,633800
2015,British Columbia,"Total, 18 years and over",Males,Overweight,766000
2015,British Columbia,"Total, 18 years and over",Males,Obese,413900
2015,British Columbia,"Total, 18 years and over",Males,Obese Class I,312000
2015,British Columbia,"Total, 18 years and over",Males,Obese Class II,91800
2015,British Columbia,"Total, 18 years and over",Females,Total Population,1840900
2015,British Columbia,"Total, 18 years and over",Females,Underweight,131000
2015,British Columbia,"Total, 18 years and over",Females,Normal Weight,722800
2015,British Columbia,"Total, 18 years and over",Females,Overweight,615100
2015,British Columbia,"Total, 18 years and over",Females,Obese,372100
2015,British Columbia,"Total, 18 years and over",Females,Obese Class I,233700
2015,British Columbia,"Total, 18 years and over",Females,Obese Class III,82100
2015,British Columbia,18 to 34 years,Both sexes,Total Population,829800
2015,British Columbia,18 to 34 years,Both sexes,Normal Weight,427000
2015,British Columbia,18 to 34 years,Both sexes,Overweight,258300
2015,British Columbia,18 to 34 years,Both sexes,Obese,94300
2015,British Columbia,18 to 34 years,Males,Total Population,451500
2015,British Columbia,18 to 34 years,Males,Normal Weight,251700
2015,British Columbia,18 to 34 years,Males,Overweight,135100
2015,British Columbia,18 to 34 years,Females,Total Population,378300
2015,British Columbia,18 to 34 years,Females,Normal Weight,175400
2015,British Columbia,18 to 34 years,Females,Overweight,123200
2015,British Columbia,18 to 24 years,Both sexes,Total Population,265500
2015,British Columbia,18 to 24 years,Both sexes,Normal Weight,144700
2015,British Columbia,18 to 24 years,Both sexes,Overweight,74400
2015,British Columbia,18 to 24 years,Males,Total Population,122300
2015,British Columbia,18 to 24 years,Females,Total Population,143200
2015,British Columbia,18 to 24 years,Females,Normal Weight,60500
2015,British Columbia,18 to 19 years,Both sexes,Total Population,103600
2015,British Columbia,18 to 19 years,Males,Total Population,65900
2015,British Columbia,18 to 19 years,Females,Total Population,37700
2015,British Columbia,20 to 24 years,Both sexes,Total Population,161900
2015,British Columbia,25 to 34 years,Both sexes,Total Population,564300
2015,British Columbia,25 to 34 years,Both sexes,Normal Weight,282300
2015,British Columbia,25 to 34 years,Both sexes,Overweight,184000
2015,British Columbia,25 to 34 years,Both sexes,Obese,81600
2015,British Columbia,25 to 34 years,Males,Total Population,329200
2015,British Columbia,25 to 34 years,Males,Normal Weight,167400
2015,British Columbia,25 to 34 years,Males,Overweight,109900
2015,British Columbia,25 to 34 years,Females,Total Population,235000
2015,British Columbia,25 to 34 years,Females,Normal Weight,114900
2015,British Columbia,25 to 34 years,Females,Overweight,74000
2015,British Columbia,35 to 44 years,Both sexes,Total Population,711500
2015,British Columbia,35 to 44 years,Both sexes,Normal Weight,221100
2015,British Columbia,35 to 44 years,Both sexes,Overweight,303000
2015,British Columbia,35 to 44 years,Both sexes,Obese,140900
2015,British Columbia,35 to 44 years,Both sexes,Obese Class I,89500
2015,British Columbia,35 to 44 years,Males,Total Population,383100
2015,British Columbia,35 to 44 years,Males,Normal Weight,92700
2015,British Columbia,35 to 44 years,Males,Overweight,204900
2015,British Columbia,35 to 44 years,Males,Obese,85600
2015,British Columbia,35 to 44 years,Females,Total Population,328400
2015,British Columbia,35 to 44 years,Females,Normal Weight,128400
2015,British Columbia,35 to 44 years,Females,Overweight,98100
2015,British Columbia,45 to 64 years,Both sexes,Total Population,1344900
2015,British Columbia,45 to 64 years,Both sexes,Normal Weight,441300
2015,British Columbia,45 to 64 years,Both sexes,Overweight,527600
2015,British Columbia,45 to 64 years,Both sexes,Obese,340800
2015,British Columbia,45 to 64 years,Both sexes,Obese Class I,206600
2015,British Columbia,45 to 64 years,Both sexes,Obese Class II,73000
2015,British Columbia,45 to 64 years,Both sexes,Obese Class III,61200
2015,British Columbia,45 to 64 years,Males,Total Population,605900
2015,British Columbia,45 to 64 years,Males,Normal Weight,171200
2015,British Columbia,45 to 64 years,Males,Overweight,267100
2015,British Columbia,45 to 64 years,Males,Obese,164000
2015,British Columbia,45 to 64 years,Males,Obese Class I,103300
2015,British Columbia,45 to 64 years,Females,Total Population,739000
2015,British Columbia,45 to 64 years,Females,Normal Weight,270100
2015,British Columbia,45 to 64 years,Females,Overweight,260600
2015,British Columbia,45 to 64 years,Females,Obese,176900
2015,British Columbia,45 to 64 years,Females,Obese Class I,103300
2015,British Columbia,45 to 64 years,Females,Obese Class III,55700
2015,British Columbia,45 to 54 years,Both sexes,Total Population,657500
2015,British Columbia,45 to 54 years,Both sexes,Normal Weight,236800
2015,British Columbia,45 to 54 years,Both sexes,Overweight,256500
2015,British Columbia,45 to 54 years,Both sexes,Obese,157400
2015,British Columbia,45 to 54 years,Both sexes,Obese Class I,104000
2015,British Columbia,45 to 54 years,Males,Total Population,272700
2015,British Columbia,45 to 54 years,Males,Overweight,131600
2015,British Columbia,45 to 54 years,Males,Obese,85600
2015,British Columbia,45 to 54 years,Males,Obese Class I,62900
2015,British Columbia,45 to 54 years,Females,Total Population,384800
2015,British Columbia,45 to 54 years,Females,Normal Weight,183200
2015,British Columbia,45 to 54 years,Females,Overweight,124900
